price,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
14000000,1024,2,2,1,1,1,13671.875
34000000,1100,2,2,2,1,1,30909.09091
8500000,550,2,2,1,1,1,15454.54545
3250000,950,2,2,2,1,1,3421.052632
17600000,745,2,2,1,1,1,23624.16107
11000000,664,2,2,1,1,1,16566.26506
12000000,1026,2,2,1,1,1,11695.90643
12500000,1000,2,2,1,1,1,12500
17000000,1100,2,2,1,1,3,15454.54545
15000000,850,2,2,1,1,1,17647.05882
8500000,920,2,2,1,1,1,9239.130435
17500000,661,2,2,1,1,1,26475.03782
25000000,850,3,4,1,1,1,29411.76471
25000000,1100,2,2,1,1,1,22727.27273
32000000,1638,3,4,2,1,1,19536.01954
15000000,1026,2,2,1,1,2,14619.88304
90000000,3000,6,4,1,4,1,30000
30000000,1300,3,3,1,1,1,23076.92308
12000000,750,2,2,1,1,1,16000
39000000,2815,4,5,1,2,5,13854.35169
7200000,1200,3,2,1,1,1,6000
28000000,892,3,3,1,1,1,31390.13453
27500000,1502,3,2,2,1,1,18308.92144
3000000,650,3,3,2,1,1,4615.384615
12000000,810,2,2,1,1,1,14814.81481
35000000,1350,2,2,1,1,1,25925.92593
30000000,1560,3,3,1,1,1,19230.76923
8500000,965,2,2,5,1,1,8808.290155
8300000,920,2,2,2,1,1,9021.73913
6400000,950,2,2,1,1,1,6736.842105
21500000,839,2,2,2,1,1,25625.74493
27000000,1650,3,3,1,1,1,16363.63636
22800000,1050,3,3,1,1,2,21714.28571
26000000,850,2,2,1,1,1,30588.23529
25000000,1250,2,2,5,1,1,20000
19000000,667,2,2,1,1,1,28485.75712
15500000,675,2,2,1,1,1,22962.96296
17900000,1000,3,2,1,1,1,17900
3500000,900,2,2,1,1,1,3888.888889
15000000,800,2,2,2,1,2,18750
21000000,1050,2,2,1,1,1,20000
18500000,900,2,2,1,1,1,20555.55556
18500000,1200,2,2,1,1,1,15416.66667
26100000,1000,2,2,1,1,1,26100
3500000,830,2,2,2,1,1,4216.86747
13000000,755,2,2,3,1,1,17218.54305
23000000,840,2,2,1,1,1,27380.95238
23000000,1000,2,2,2,1,1,23000
18200000,1050,2,2,1,1,1,17333.33333
17000000,984,2,2,2,1,1,17276.42276
17000000,950,2,2,1,1,1,17894.73684
9100000,950,2,2,3,1,2,9578.947368
49000000,948,2,2,1,1,1,51687.76371
7600000,1200,3,3,1,1,1,6333.333333
6700000,1050,2,3,1,1,0,6380.952381
23000000,1500,3,2,1,1,1,15333.33333
55000000,1400,2,3,2,1,1,39285.71429
21000000,925,2,2,1,1,1,22702.7027
14500000,850,2,2,1,1,2,17058.82353
9000000,1200,2,2,2,1,1,7500
21000000,915,2,2,1,1,1,22950.81967
7500000,708,2,2,3,1,1,10593.22034
17500000,807,2,2,1,1,1,21685.25403
16000000,1000,2,2,1,1,4,16000
15500000,1020,2,2,1,1,1,15196.07843
19900000,1284,2,2,1,1,6,15498.44237
5500000,925,2,2,3,1,1,5945.945946
16000000,900,2,2,1,1,1,17777.77778
12000000,750,2,2,1,1,1,16000
16000000,610,2,2,1,1,1,26229.5082
23000000,908,2,2,3,1,1,25330.39648
27900000,1440,3,3,4,1,1,19375
17500000,800,2,2,1,1,1,21875
37500000,893,2,3,1,1,1,41993.28108
14000000,900,2,2,4,1,1,15555.55556
26500000,1440,3,2,2,2,2,18402.77778
15000000,840,2,2,1,1,1,17857.14286
16000000,1000,2,2,3,1,1,16000
9800000,1200,2,2,1,1,1,8166.666667
22000000,570,2,2,1,1,1,38596.49123
28000000,797,2,2,1,1,1,35131.74404
31500000,900,2,2,1,1,1,35000
35000000,1066,2,3,1,1,1,32833.02064
11900000,520,2,2,1,1,1,22884.61538
14500000,865,2,2,1,1,1,16763.00578
20000000,1000,2,2,1,1,1,20000
13000000,1100,2,2,1,1,1,11818.18182
16800000,900,2,2,2,1,3,18666.66667
22500000,2000,3,3,1,1,2,11250
22500000,1135,2,2,1,1,2,19823.78855
25000000,1400,3,2,1,1,0,17857.14286
6950000,1025,2,2,2,1,1,6780.487805
14700000,850,2,2,1,1,2,17294.11765
6490000,850,2,2,1,1,1,7635.294118
26000000,848,2,2,1,1,1,30660.37736
39600000,880,2,3,1,1,1,45000
9000000,800,2,2,3,1,1,11250
15500000,1200,2,2,1,1,1,12916.66667
9800000,1130,2,2,2,1,2,8672.566372
14000000,1400,2,2,4,1,1,10000
12500000,1350,3,2,1,1,0,9259.259259
20500000,845,2,2,3,1,2,24260.35503
21000000,1050,2,2,2,1,1,20000
13000000,595,2,2,1,1,1,21848.7395
20400000,1300,3,3,1,1,2,15692.30769
16000000,1000,2,2,3,1,1,16000
50000000,1182,3,3,1,1,2,42301.18443
18000000,850,2,2,1,1,1,21176.47059
3500000,660,2,2,1,1,1,5303.030303
7500000,745,2,2,1,1,1,10067.11409
25000000,850,2,2,1,1,1,29411.76471
18500000,1100,2,2,1,1,1,16818.18182
7000000,820,2,2,1,1,1,8536.585366
27000000,1050,2,2,1,1,2,25714.28571
14000000,725,2,2,2,1,1,19310.34483
30000000,900,2,2,1,1,1,33333.33333
3500000,897,2,2,1,1,1,3901.895206
31000000,1100,2,2,1,1,1,28181.81818
29000000,1325,3,3,4,1,2,21886.79245
42000000,1200,3,2,2,1,1,35000
38000000,1340,3,3,1,2,1,28358.20896
32500000,1680,3,3,2,2,4,19345.2381
13700000,1100,2,2,1,1,1,12454.54545
15500000,725,2,2,1,1,1,21379.31034
10500000,795,2,2,2,1,1,13207.54717
27500000,1350,2,2,3,1,1,20370.37037
22500000,520,2,2,1,1,1,43269.23077
28500000,1440,4,3,1,1,2,19791.66667
70000000,1150,3,3,2,1,1,60869.56522
6000000,950,2,2,1,1,1,6315.789474
29500000,1740,3,3,1,2,2,16954.02299
4000000,1000,2,2,1,1,1,4000
4500000,855,2,2,3,4,0,5263.157895
15000000,750,2,2,1,1,1,20000
18500000,1190,2,2,1,1,2,15546.21849
12000000,600,2,2,1,1,1,20000
21000000,1520,3,3,1,1,1,13815.78947
40000000,650,2,2,2,1,1,61538.46154
12500000,1021,2,2,1,1,1,12242.89912
21500000,1350,3,2,5,1,2,15925.92593
7000000,1050,3,3,2,1,1,6666.666667
21100000,1000,2,2,1,1,2,21100
7500000,925,2,2,1,2,1,8108.108108
19000000,1000,2,2,1,1,2,19000
7500000,600,2,2,1,1,1,12500
32000000,900,3,3,1,1,1,35555.55556
34700000,1750,2,2,1,1,1,19828.57143
29000000,1000,2,2,1,1,1,29000
27000000,1150,2,2,1,1,1,23478.26087
21500000,1100,2,2,2,1,3,19545.45455
15000000,710,2,2,1,1,1,21126.76056
18000000,800,2,2,1,1,1,22500
14000000,1150,2,2,1,1,1,12173.91304
19500000,1050,2,2,3,1,1,18571.42857
33000000,1740,3,3,3,2,7,18965.51724
3600000,625,2,2,1,1,1,5760
11900000,990,2,2,1,1,1,12020.20202
13700000,1080,2,2,1,1,1,12685.18519
35000000,1700,3,3,1,1,1,20588.23529
12500000,853,2,2,1,1,1,14654.16178
83000000,2412,4,5,1,1,1,34411.27695
18000000,980,3,2,1,2,2,18367.34694
19000000,1100,3,3,1,1,1,17272.72727
22500000,1150,3,3,1,1,1,19565.21739
14000000,782,2,2,2,1,1,17902.8133
57000000,990,2,2,1,1,1,57575.75758
23000000,1150,2,2,1,1,1,20000
7500000,2613,3,3,2,1,1,2870.264064
4000000,1261,2,2,2,1,1,3172.085646
14500000,800,2,2,1,1,1,18125
15000000,620,2,2,1,1,1,24193.54839
16000000,1000,2,2,1,1,1,16000
3400000,885,2,2,1,1,1,3841.80791
11000000,1800,3,4,1,1,1,6111.111111
18900000,1245,3,3,3,1,1,15180.72289
21000000,1500,3,2,1,1,1,14000
19000000,1200,3,3,1,1,1,15833.33333
20000000,1000,2,2,1,1,1,20000
16500000,1020,2,2,2,1,1,16176.47059
27500000,1495,3,2,1,1,1,18394.64883
15200000,700,2,2,1,1,1,21714.28571
13500000,870,2,2,1,1,1,15517.24138
39000000,2815,4,4,3,2,5,13854.35169
34100000,1056,3,4,2,2,2,32291.66667
31000000,925,2,2,3,1,1,33513.51351
15000000,700,2,2,1,1,1,21428.57143
165000000,2526,4,5,2,1,1,65320.66508
18500000,930,2,2,1,1,1,19892.47312
17500000,1662,3,3,1,1,1,10529.48255
20000000,1150,2,2,3,1,1,17391.30435
12500000,860,2,2,1,1,1,14534.88372
31500000,1377,3,2,1,1,1,22875.81699
41000000,2235,3,4,4,2,8,18344.51902
80000000,3500,4,4,1,1,1,22857.14286
3500000,590,2,2,1,1,1,5932.20339
100000000,2250,5,4,1,3,1,44444.44444
37800000,2075,3,4,1,2,6,18216.86747
125000000,3835,5,6,5,1,1,32594.52412
25000000,1000,2,2,1,1,1,25000
80000000,3300,4,4,5,3,2,24242.42424
10500000,850,2,2,1,2,1,12352.94118
37500000,1650,3,3,3,1,1,22727.27273
27900000,1750,4,4,1,2,2,15942.85714
6000000,750,2,2,4,1,1,8000
13500000,700,2,2,1,1,1,19285.71429
8500000,783,2,2,2,1,1,10855.68327
16500000,700,2,2,1,1,1,23571.42857
24500000,562,2,2,1,1,1,43594.30605
16000000,990,2,2,1,1,1,16161.61616
10000000,1250,3,3,1,1,1,8000
4600000,604,2,2,1,1,1,7615.89404
25200000,1100,2,3,1,1,1,22909.09091
17000000,712,2,2,1,1,1,23876.40449
17900000,950,2,2,1,1,1,18842.10526
13500000,965,2,2,1,1,1,13989.63731
15500000,920,2,2,1,1,2,16847.82609
12500000,1278,3,3,4,1,1,9780.907668
22000000,1300,3,2,1,1,1,16923.07692
14500000,635,2,2,1,1,1,22834.64567
37500000,750,2,2,1,1,1,50000
12000000,700,2,3,3,1,1,17142.85714
27500000,1000,3,2,1,1,1,27500
10500000,1075,2,2,1,1,1,9767.44186
33000000,1200,3,2,1,1,1,27500
60000000,1500,4,3,1,3,1,40000
2500000,650,2,2,1,1,1,3846.153846
12600000,860,2,2,1,1,2,14651.16279
9000000,700,2,2,1,1,1,12857.14286
27500000,950,2,2,1,1,1,28947.36842
16200000,1070,2,2,1,1,1,15140.18692
45000000,1130,2,2,1,1,1,39823.00885
19600000,1200,2,2,1,1,1,16333.33333
28000000,1727,3,3,4,1,1,16213.08628
29500000,1750,3,3,1,1,1,16857.14286
14000000,1195,2,2,4,1,1,11715.48117
10000000,1600,3,4,1,1,1,6250
13500000,1100,2,2,1,2,1,12272.72727
30500000,1100,3,3,1,1,3,27727.27273
8500000,1100,2,3,1,1,1,7727.272727
22200000,1347,2,2,1,1,1,16481.06904
21400000,808,2,2,1,1,10,26485.14851
27500000,910,2,2,1,1,1,30219.78022
27500000,1290,3,2,1,1,1,21317.82946
22500000,881,2,2,2,1,1,25539.16005
15500000,900,2,2,1,1,2,17222.22222
28500000,1720,4,4,3,1,1,16569.76744
27000000,1641,3,3,1,1,1,16453.38208
146000000,4000,6,3,1,1,1,36500
8500000,1300,4,3,1,1,1,6538.461538
40000000,1200,2,3,1,1,1,33333.33333
12000000,1090,2,2,1,1,1,11009.17431
19000000,1116,2,2,2,1,1,17025.08961
23000000,1580,3,3,1,1,1,14556.96203
9600000,1000,2,2,1,1,1,9600
25000000,1305,2,2,1,1,1,19157.08812
24000000,1150,2,2,3,1,1,20869.56522
14000000,1204,3,2,1,1,1,11627.90698
14100000,900,2,2,3,1,1,15666.66667
28500000,1250,3,2,3,1,1,22800
10000000,1000,2,2,3,1,1,10000
47500000,1900,3,3,1,1,1,25000
17000000,1215,2,2,1,1,1,13991.76955
15000000,950,2,2,1,1,1,15789.47368
7850000,1275,3,2,1,1,1,6156.862745
17000000,1250,3,3,4,1,1,13600
50000000,2000,4,3,1,1,1,25000
22000000,1683,3,3,1,1,1,13071.89542
16500000,607,2,2,1,1,1,27182.86656
17600000,1035,2,2,1,1,1,17004.83092
16000000,975,2,2,1,1,1,16410.25641
15000000,960,2,2,2,1,1,15625
48000000,1400,2,2,3,1,5,34285.71429
18000000,1120,2,2,1,1,1,16071.42857
4000000,850,2,2,1,2,1,4705.882353
14500000,700,2,2,1,1,1,20714.28571
16000000,563,2,2,1,1,1,28419.18295
40000000,1200,3,3,1,1,1,33333.33333
50100000,1790,3,3,1,2,6,27988.82682
14000000,1171,3,2,1,1,1,11955.59351
16000000,950,2,2,4,1,1,16842.10526
22500000,1250,3,2,1,1,1,18000
17500000,1000,2,2,1,1,1,17500
18000000,865,2,2,1,1,1,20809.24855
45000000,1450,3,3,1,1,1,31034.48276
6200000,825,2,2,1,1,1,7515.151515
54000000,1850,3,3,1,1,1,29189.18919
46500000,1550,3,3,2,1,1,30000
12000000,1050,2,2,4,1,1,11428.57143
17000000,650,2,2,1,1,1,26153.84615
35000000,1300,3,3,1,1,1,26923.07692
35000000,1370,2,2,1,1,1,25547.44526
3300000,750,2,2,2,1,1,4400
5000000,1050,3,2,1,1,1,4761.904762
131000000,4000,5,4,1,1,1,32750
18000000,845,2,2,1,1,1,21301.77515
35000000,1085,3,2,2,1,1,32258.06452
15000000,755,2,2,1,1,1,19867.54967
15900000,985,2,2,3,1,1,16142.13198
21500000,1500,3,3,1,1,1,14333.33333
8500000,1020,2,3,4,1,1,8333.333333
17500000,1010,2,2,1,1,1,17326.73267
21100000,600,2,2,1,1,1,35166.66667
7200000,875,2,2,1,1,1,8228.571429
27500000,995,2,2,1,1,1,27638.19095
25000000,1385,3,3,1,1,1,18050.54152
8450000,905,2,2,1,1,1,9337.016575
72500000,3150,4,4,1,2,4,23015.87302
37500000,2075,3,3,1,1,1,18072.28916
10000000,980,2,2,2,1,1,10204.08163
100000000,5200,4,6,6,5,10,19230.76923
20000000,700,2,2,1,1,1,28571.42857
23500000,1143,2,2,2,2,2,20559.93001
14200000,750,2,2,1,1,1,18933.33333
26000000,1200,3,3,1,1,1,21666.66667
32500000,1700,3,3,1,1,1,19117.64706
30000000,1095,3,3,1,1,1,27397.26027
21000000,780,2,3,1,1,1,26923.07692
8700000,910,2,2,4,1,1,9560.43956
21500000,1690,3,4,1,1,1,12721.89349
30000000,1695,3,3,3,1,1,17699.11504
14000000,855,2,2,1,1,1,16374.26901
29000000,1012,3,3,1,1,1,28656.12648
7000000,865,2,2,1,1,1,8092.485549
7500000,1600,3,3,1,1,1,4687.5
10000000,1050,2,2,1,1,1,9523.809524
30000000,700,2,2,1,1,1,42857.14286
9500000,890,2,2,3,1,1,10674.1573
32500000,1500,3,3,3,1,1,21666.66667
9800000,965,2,2,2,1,1,10155.44041
24000000,734,2,2,3,1,1,32697.54768
17900000,981,2,2,1,1,3,18246.68705
5500000,1450,2,2,4,1,2,3793.103448
5600000,1000,2,2,1,1,1,5600
4500000,965,2,2,3,1,1,4663.212435
13500000,1118,2,2,3,1,1,12075.13417
4050000,910,2,2,1,1,1,4450.549451
15800000,1129,2,2,1,2,4,13994.68556
15000000,1050,2,2,4,1,1,14285.71429
24000000,1065,2,2,1,1,1,22535.21127
12000000,846,2,2,1,1,2,14184.39716
17000000,975,2,2,1,1,2,17435.89744
18500000,847,2,2,1,1,1,21841.79457
35000000,1100,2,2,3,1,1,31818.18182
21000000,897,2,2,1,1,1,23411.37124
18000000,1280,2,2,1,1,1,14062.5
9500000,975,2,2,2,1,1,9743.589744
23500000,1475,2,2,1,1,1,15932.20339
48000000,2630,4,3,3,1,1,18250.95057
19000000,700,2,2,1,1,1,27142.85714
20000000,790,2,2,1,1,1,25316.4557
27500000,1079,2,2,1,1,1,25486.56163
17000000,900,2,2,1,1,1,18888.88889
9700000,995,2,2,1,1,1,9748.743719
24000000,1150,2,2,1,1,1,20869.56522
105000000,3800,5,4,1,1,1,27631.57895
18500000,704,2,2,1,1,1,26278.40909
14000000,920,2,2,1,1,1,15217.3913
12500000,1350,3,3,5,1,2,9259.259259
70000000,1770,3,3,1,1,1,39548.0226
17000000,1280,2,2,1,1,1,13281.25
35000000,1200,3,3,1,1,1,29166.66667
8000000,865,2,2,3,1,1,9248.554913
18500000,920,2,2,2,1,1,20108.69565
29000000,1290,2,2,1,1,1,22480.62016
7900000,1125,2,3,1,1,1,7022.222222
8200000,1050,2,2,2,1,2,7809.52381
18500000,934,2,2,1,1,1,19807.28051
15000000,1100,2,2,1,1,1,13636.36364
131000000,1950,3,3,1,1,1,67179.48718
15000000,680,2,2,1,1,1,22058.82353
9000000,900,2,2,1,1,1,10000
22500000,1470,2,2,1,1,1,15306.12245
10000000,1050,2,2,1,1,1,9523.809524
60000000,1000,2,2,1,1,1,60000
24500000,900,2,2,1,1,1,27222.22222
70000000,2500,4,5,1,2,1,28000
23000000,1470,3,2,3,1,2,15646.2585
45000000,1200,2,2,1,1,1,37500
21000000,650,2,2,1,2,1,32307.69231
9900000,928,2,2,1,1,1,10668.10345
35000000,2200,4,4,1,1,1,15909.09091
120000000,2000,3,3,2,1,1,60000
87500000,2130,3,3,1,1,1,41079.81221
70000000,1700,3,3,1,1,1,41176.47059
55000000,2250,4,4,4,3,3,24444.44444
32000000,1876,3,3,1,1,1,17057.5693
51000000,1700,5,3,1,1,1,30000
45000000,1900,3,3,1,1,1,23684.21053
72500000,2413,4,4,1,2,1,30045.58641
23000000,1272,2,2,1,1,1,18081.76101
70000000,2300,4,4,1,1,1,30434.78261
130000000,4250,4,4,1,1,1,30588.23529
15000000,2050,3,3,2,1,1,7317.073171
220000000,2810,4,5,1,1,1,78291.81495
65000000,2575,3,3,1,1,1,25242.71845
87000000,2000,3,4,1,1,2,43500
72500000,1892,3,3,1,1,1,38319.2389
50000000,3125,4,4,1,2,5,16000
85000000,3200,6,5,3,1,1,26562.5
72000000,1840,3,3,1,2,2,39130.43478
52500000,1900,3,4,1,2,1,27631.57895
4500000,585,2,2,1,1,1,7692.307692
32500000,925,3,3,4,1,1,35135.13514
2600000,536,2,2,1,1,1,4850.746269
39800000,1300,2,2,2,2,1,30615.38462
60000000,2245,3,3,2,1,1,26726.05791
19000000,1060,3,3,1,1,2,17924.5283
4000000,750,2,2,1,1,1,5333.333333
11000000,1300,3,3,1,1,1,8461.538462
3850000,675,2,2,1,1,1,5703.703704
38000000,1600,3,3,3,1,1,23750
27500000,1721,3,3,1,1,1,15979.08193
31000000,1000,2,3,1,1,1,31000
90000000,2200,4,4,1,1,1,40909.09091
14800000,740,2,2,1,1,1,20000
31000000,1611,3,3,4,1,1,19242.70639
270000000,7500,4,4,1,2,1,36000
10600000,1060,2,2,4,1,1,10000
35000000,1860,3,3,1,1,1,18817.2043
41000000,1830,4,4,1,1,1,22404.37158
30000000,1950,3,3,1,1,1,15384.61538
160000000,5200,4,4,4,3,5,30769.23077
32500000,1750,3,3,1,1,1,18571.42857
39500000,1750,3,4,1,1,1,22571.42857
36000000,1080,2,2,1,1,1,33333.33333
14000000,850,2,2,2,1,1,16470.58824
30000000,1200,2,2,1,1,1,25000
9500000,1200,3,2,1,1,1,7916.666667
4800000,860,2,2,1,1,1,5581.395349
19000000,764,2,2,1,1,1,24869.10995
16700000,625,2,2,1,1,1,26720
25000000,1150,3,3,1,1,1,21739.13043
35000000,938,2,2,1,1,1,37313.43284
25000000,1098,3,3,1,1,1,22768.67031
13000000,935,2,2,1,1,1,13903.74332
25000000,1557,3,3,1,1,1,16056.51895
15000000,880,2,2,1,1,1,17045.45455
3200000,1100,2,2,2,1,1,2909.090909
19000000,652,2,2,1,1,1,29141.10429
19000000,1020,2,2,1,1,1,18627.45098
14700000,900,2,2,1,1,1,16333.33333
42500000,1650,3,3,1,1,1,25757.57576
29000000,900,2,2,1,1,1,32222.22222
15500000,1020,2,2,1,1,1,15196.07843
13000000,1596,3,3,1,1,1,8145.363409
26000000,1345,3,2,1,1,1,19330.85502
16500000,845,2,2,1,1,1,19526.62722
16000000,750,2,2,1,1,1,21333.33333
15500000,1235,3,2,1,1,1,12550.60729
21100000,850,2,2,1,2,1,24823.52941
130000000,2696,4,4,1,1,1,48219.58457
20000000,1350,3,3,1,1,1,14814.81481
30000000,1155,2,2,1,1,1,25974.02597
5000000,600,2,2,1,1,1,8333.333333
7950000,1050,2,2,4,1,2,7571.428571
100000000,1500,2,3,1,1,1,66666.66667
6750000,800,2,2,1,1,1,8437.5
4200000,930,2,2,3,1,1,4516.129032
20000000,1130,2,2,2,1,1,17699.11504
4000000,584,2,2,1,1,1,6849.315068
5000000,900,3,2,1,1,1,5555.555556
19000000,1184,3,3,1,1,1,16047.2973
7660000,882,2,2,1,1,1,8684.807256
22000000,1463,3,3,1,1,2,15037.59398
4200000,584,2,2,1,1,1,7191.780822
1700000,700,2,2,1,1,1,2428.571429
13500000,815,2,2,1,1,1,16564.41718
26000000,965,3,3,1,1,1,26943.00518
10000000,1100,2,2,1,1,1,9090.909091
14500000,3500,3,3,4,1,1,4142.857143
16000000,690,2,2,3,1,1,23188.4058
15000000,915,2,2,1,1,1,16393.44262
9500000,1030,2,2,2,1,1,9223.300971
25000000,880,3,3,2,1,1,28409.09091
13500000,1025,2,2,3,1,1,13170.73171
32500000,1034,3,3,1,2,1,31431.33462
4000000,890,2,2,1,1,1,4494.382022
20000000,1350,2,2,1,1,1,14814.81481
14000000,585,2,2,1,1,1,23931.62393
25000000,1105,3,3,1,2,1,22624.43439
23000000,1550,2,2,1,1,1,14838.70968
8500000,900,2,2,1,1,1,9444.444444
32500000,1100,3,3,1,1,1,29545.45455
36000000,1083,3,3,1,1,1,33240.99723
11000000,800,2,2,1,2,1,13750
18500000,850,2,2,1,1,1,21764.70588
4000000,800,2,2,1,1,1,5000
15000000,635,2,2,1,1,1,23622.04724
18000000,1070,2,2,1,1,1,16822.42991
40500000,2325,3,3,5,1,1,17419.35484
14000000,990,2,2,1,1,2,14141.41414
26000000,1120,2,2,1,2,3,23214.28571
14500000,575,2,2,1,1,1,25217.3913
7500000,900,2,2,1,1,1,8333.333333
12500000,550,2,2,1,1,1,22727.27273
20000000,1125,2,2,1,1,1,17777.77778
21000000,1100,2,2,1,1,6,19090.90909
17500000,810,2,2,1,1,1,21604.93827
8000000,965,3,3,1,1,1,8290.15544
5500000,729,2,2,1,1,1,7544.581619
12800000,875,2,2,1,1,1,14628.57143
50000000,1400,3,3,1,1,1,35714.28571
35000000,1450,3,3,1,1,1,24137.93103
26000000,1270,3,2,1,1,1,20472.44094
22500000,1090,3,3,1,1,1,20642.20183
40000000,2700,3,4,1,1,1,14814.81481
23300000,781,3,2,1,1,1,29833.54673
22000000,1100,2,2,1,1,1,20000
22500000,1200,2,2,2,1,1,18750
62500000,2100,3,4,4,1,1,29761.90476
61100000,1500,4,4,1,1,1,40733.33333
32000000,792,2,2,1,1,1,40404.0404
20000000,750,2,2,1,1,1,26666.66667
5100000,650,2,2,1,1,1,7846.153846
19500000,771,2,2,1,1,1,25291.82879
11000000,764,2,2,1,1,1,14397.90576
17500000,1120,2,2,1,1,1,15625
4000000,700,2,2,2,1,1,5714.285714
31000000,1040,3,2,1,1,1,29807.69231
4200000,835,2,2,2,1,1,5029.94012
27500000,1280,2,2,1,1,1,21484.375
21000000,850,2,2,1,1,1,24705.88235
20000000,1130,2,2,1,1,1,17699.11504
50000000,2360,4,4,2,1,1,21186.44068
9000000,750,3,2,1,1,1,12000
20000000,790,2,2,1,1,1,25316.4557
30000000,1545,3,2,1,1,1,19417.47573
22500000,1245,2,2,3,1,1,18072.28916
24500000,1316,3,3,1,1,1,18617.02128
30000000,1680,3,3,1,1,1,17857.14286
87500000,3600,4,4,1,1,1,24305.55556
8570000,1010,2,2,1,1,1,8485.148515
18000000,671,2,2,1,1,1,26825.63338
11500000,718,2,2,1,1,1,16016.71309
2000000,695,2,2,1,1,1,2877.697842
41500000,1250,2,2,1,1,1,33200
35000000,1218,3,4,1,1,1,28735.63218
9500000,936,2,2,4,1,4,10149.57265
32500000,1412,2,2,1,1,2,23016.99717
18000000,1338,2,2,1,1,1,13452.9148
12500000,700,2,2,1,1,1,17857.14286
80000000,1835,3,3,1,4,4,43596.73025
70000000,1850,3,3,1,1,1,37837.83784
80000000,3520,4,6,1,3,5,22727.27273
16000000,980,2,2,1,1,1,16326.53061
61500000,3120,4,5,1,1,1,19711.53846
19500000,753,2,2,1,1,1,25896.41434
5500000,935,2,2,3,1,1,5882.352941
3800000,800,2,2,1,1,1,4750
22000000,1350,2,2,2,2,1,16296.2963
44000000,1470,3,3,1,1,1,29931.97279
7500000,700,2,2,2,1,1,10714.28571
16000000,962,2,2,1,1,1,16632.01663
27000000,1020,2,2,1,1,1,26470.58824
6800000,1030,2,3,3,1,1,6601.941748
7200000,960,2,2,3,1,1,7500
16500000,745,2,2,1,1,1,22147.65101
17500000,1120,2,2,1,1,1,15625
7500000,845,2,2,3,1,1,8875.739645
30000000,1112,2,2,1,1,1,26978.41727
3800000,790,2,2,1,1,1,4810.126582
12000000,610,2,2,1,1,1,19672.13115
16000000,710,2,2,1,1,1,22535.21127
15000000,860,2,2,1,1,1,17441.86047
5500000,1000,3,3,1,1,1,5500
22000000,1234,2,2,1,1,1,17828.20097
20000000,900,2,2,2,1,1,22222.22222
30000000,1680,3,3,1,2,1,17857.14286
14500000,810,2,2,1,1,1,17901.23457
16900000,645,2,2,1,1,1,26201.55039
16000000,950,2,2,1,1,1,16842.10526
8400000,1000,2,2,1,1,1,8400
21000000,1200,3,3,1,1,1,17500
58500000,2100,3,3,1,1,1,27857.14286
12500000,800,2,2,1,1,1,15625
16000000,1245,3,2,1,1,1,12851.40562
8200000,840,2,2,4,1,1,9761.904762
9000000,974,2,2,1,1,1,9240.246407
17000000,750,2,2,1,1,1,22666.66667
19500000,575,2,2,1,1,1,33913.04348
30000000,1320,3,4,1,1,1,22727.27273
200000000,3070,4,4,1,2,1,65146.5798
17500000,870,2,2,1,1,1,20114.94253
13200000,1195,2,2,4,1,1,11046.0251
70000000,840,3,2,1,1,1,83333.33333
9800000,900,2,2,1,1,2,10888.88889
85000000,1250,3,4,1,1,1,68000
9000000,845,2,2,2,1,1,10650.88757
8600000,965,2,2,5,1,1,8911.917098
35100000,775,2,2,1,1,1,45290.32258
24900000,750,2,2,1,1,1,33200
65000000,1157,3,3,1,1,1,56179.77528
3000000,1270,2,2,1,1,1,2362.204724
17000000,1700,3,3,3,1,1,10000
12800000,775,2,2,1,1,1,16516.12903
7500000,1055,2,2,2,1,1,7109.004739
8700000,890,2,2,2,1,1,9775.280899
5500000,990,2,2,1,1,1,5555.555556
17000000,1100,2,2,1,1,1,15454.54545
13900000,878,2,2,1,1,1,15831.43508
14000000,572,2,2,1,1,1,24475.52448
17100000,1120,2,2,4,1,1,15267.85714
125000000,3200,4,6,1,1,1,39062.5
27500000,510,2,2,1,1,2,53921.56863
21500000,1242,2,2,2,1,1,17310.78905
5000000,1120,2,2,1,1,2,4464.285714
10800000,875,2,2,1,1,1,12342.85714
30000000,1550,3,3,1,1,1,19354.83871
29000000,1050,2,2,1,1,1,27619.04762
30000000,1325,3,3,1,1,1,22641.50943
9000000,1000,2,2,1,1,1,9000
20000000,650,2,2,1,1,1,30769.23077
18000000,1050,2,2,1,1,1,17142.85714
10500000,1500,3,3,1,1,1,7000
19000000,1190,3,3,1,1,1,15966.38655
42500000,1313,2,2,2,2,2,32368.62148
9500000,790,2,2,1,1,1,12025.31646
10500000,750,2,2,1,1,1,14000
8000000,882,2,2,1,1,2,9070.294785
12500000,900,2,2,1,1,2,13888.88889
40000000,1200,2,2,3,1,1,33333.33333
7200000,800,2,2,2,1,1,9000
11000000,800,2,2,1,1,1,13750
33000000,709,2,2,1,1,1,46544.42877
7500000,873,2,2,1,1,1,8591.065292
25500000,1110,2,3,1,1,1,22972.97297
4230000,910,2,2,1,1,1,4648.351648
18000000,1150,2,2,1,1,1,15652.17391
6500000,840,2,2,3,1,1,7738.095238
18000000,1000,2,2,2,1,1,18000
30000000,1145,2,2,1,1,1,26200.87336
9500000,980,3,2,1,1,1,9693.877551
